scenario,x_value,seed,method,metric,value,users,rbs,samples_per_user,round,objective,selected_mass,mean_packet_error,matching_work_units,fractional_mass_ratio,runtime_seconds
digit_users,3,1,Paper-RandomUserRB,digit_accuracy,0.7615262321,3,12,0,0,426.1146297857,2.0000000000,0.0464198326,36.0000000000,0.0000000000,0.0000234998
digit_users,3,1,Paper-Wireless-PER,digit_accuracy,0.9109697933,3,12,0,0,5.0872127842,3.0000000000,0.0043585638,144.0000000000,0.0000000000,0.0000093000
digit_users,3,1,LP-Relax+Projection,digit_accuracy,0.9109697933,3,12,0,0,5.0872127842,3.0000000000,0.0043585638,144.0000000000,0.0000000000,0.0016959000
digit_users,3,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9109697933,3,12,0,0,5.0872127842,3.0000000000,0.0043585638,4542.1173000519,0.0000000000,0.0010819002
digit_users,3,1,Continuous-LP(HiGHS),digit_accuracy,0.9109697933,3,12,0,0,5.0872127842,3.0000000000,0.0043585638,1332.0000000000,0.0000000000,0.0014412000
digit_users,3,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9109697933,3,12,0,0,6.6566664078,3.0000000000,0.0057023360,225036.0000000000,0.9999998896,0.0003076000
digit_users,3,2,Paper-Hungarian,digit_accuracy,0.9141494436,3,12,0,0,22.8085161268,3.0000000000,0.0195273811,144.0000000000,0.0000000000,0.0000225001
digit_users,3,2,Paper-OptUser-RandomRB,digit_accuracy,0.9125596184,3,12,0,0,253.8050272415,3.0000000000,0.2173361552,36.0000000000,0.0000000000,0.0000359998
digit_users,3,2,Paper-RandomUserRB,digit_accuracy,0.9141494436,3,12,0,0,124.5959865121,3.0000000000,0.1066054763,36.0000000000,0.0000000000,0.0000219001
digit_users,3,2,Paper-Wireless-PER,digit_accuracy,0.9141494436,3,12,0,0,22.8085161268,3.0000000000,0.0195273811,144.0000000000,0.0000000000,0.0000098001
digit_users,3,2,LP-Relax+Projection,digit_accuracy,0.9141494436,3,12,0,0,22.8085161268,3.0000000000,0.0195273811,144.0000000000,0.0000000000,0.0016034001
digit_users,3,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9141494436,3,12,0,0,22.8085161268,3.0000000000,0.0195273811,4542.1173000519,0.0000000000,0.0010317999
digit_users,3,2,Continuous-LP(HiGHS),digit_accuracy,0.9141494436,3,12,0,0,22.8085161268,3.0000000000,0.0195273811,1332.0000000000,0.0000000000,0.0012780998
digit_users,3,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9141494436,3,12,0,0,24.1352785906,2.9992034866,0.0204034129,225036.0000000000,0.9999998741,0.0045707999
digit_users,6,0,Paper-Hungarian,digit_accuracy,0.9030206677,6,12,0,0,11.0224710125,6.0000000000,0.0094383026,504.0000000000,0.0000000000,0.0000404001
digit_users,6,0,Paper-OptUser-RandomRB,digit_accuracy,0.8362480127,6,12,0,0,433.5948933767,4.0000000000,0.0572986127,72.0000000000,0.0000000000,0.0000324000
digit_users,6,0,Paper-RandomUserRB,digit_accuracy,0.8950715421,6,12,0,0,201.5373365089,6.0000000000,0.1724100777,72.0000000000,0.0000000000,0.0000195000
digit_users,6,0,Paper-Wireless-PER,digit_accuracy,0.9030206677,6,12,0,0,11.0224710125,6.0000000000,0.0094383026,504.0000000000,0.0000000000,0.0000085998
digit_users,6,0,LP-Relax+Projection,digit_accuracy,0.9030206677,6,12,0,0,11.0224710125,6.0000000000,0.0094383026,504.0000000000,0.0000000000,0.0018613001
digit_users,6,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9030206677,6,12,0,0,11.0643938488,6.0000000000,0.0094756444,9156.2346001038,0.0000000000,0.0010681001
digit_users,6,0,Continuous-LP(HiGHS),digit_accuracy,0.9030206677,6,12,0,0,11.0224710125,6.0000000000,0.0094383026,5256.0000000000,0.0000000000,0.0012687000
digit_users,6,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9030206677,6,12,0,0,13.9550371719,6.0000000000,0.0119481083,324072.0000000000,0.9999998459,0.0003356000
digit_users,6,1,Paper-Hungarian,digit_accuracy,0.8728139905,6,12,0,0,13.0306806214,6.0000000000,0.0111649065,504.0000000000,0.0000000000,0.0000368000
digit_users,6,1,Paper-OptUser-RandomRB,digit_accuracy,0.8171701113,6,12,0,0,231.3531489373,5.0000000000,0.0373183682,72.0000000000,0.0000000000,0.0000393000
digit_users,6,1,Paper-RandomUserRB,digit_accuracy,0.7901430843,6,12,0,0,441.8161515016,5.0000000000,0.2536163351,72.0000000000,0.0000000000,0.0000213000
digit_users,6,1,Paper-Wireless-PER,digit_accuracy,0.8728139905,6,12,0,0,13.0306806214,6.0000000000,0.0111649065,504.0000000000,0.0000000000,0.0000099000
digit_users,6,1,LP-Relax+Projection,digit_accuracy,0.8728139905,6,12,0,0,13.0306806214,6.0000000000,0.0111649065,504.0000000000,0.0000000000,0.0024478000
digit_users,6,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8728139905,6,12,0,0,14.8952691413,6.0000000000,0.0127585719,9156.2346001038,0.0000000000,0.0010581999
digit_users,6,1,Continuous-LP(HiGHS),digit_accuracy,0.8728139905,6,12,0,0,13.0306806214,6.0000000000,0.0111649065,5256.0000000000,0.0000000000,0.0021338998
digit_users,6,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8728139905,6,12,0,0,15.8037857801,6.0000000000,0.0135399492,324072.0000000000,0.9999999427,0.0005194000
digit_users,6,2,Paper-Hungarian,digit_accuracy,0.9109697933,6,12,0,0,11.4980047726,6.0000000000,0.0098493798,504.0000000000,0.0000000000,0.0000314000
digit_users,6,2,Paper-OptUser-RandomRB,digit_accuracy,0.8569157393,6,12,0,0,232.0709296864,5.0000000000,0.0381247928,72.0000000000,0.0000000000,0.0000364000
digit_users,6,2,Paper-RandomUserRB,digit_accuracy,0.8791732909,6,12,0,0,221.5356612269,6.0000000000,0.1895380697,72.0000000000,0.0000000000,0.0000217000
digit_users,6,2,Paper-Wireless-PER,digit_accuracy,0.9109697933,6,12,0,0,11.4980047726,6.0000000000,0.0098493798,504.0000000000,0.0000000000,0.0000103998
digit_users,6,2,LP-Relax+Projection,digit_accuracy,0.9109697933,6,12,0,0,11.4980047726,6.0000000000,0.0098493798,504.0000000000,0.0000000000,0.0018062000
digit_users,6,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9109697933,6,12,0,0,11.4980047726,6.0000000000,0.0098493798,9156.2346001038,0.0000000000,0.0010537999
digit_users,6,2,Continuous-LP(HiGHS),digit_accuracy,0.9109697933,6,12,0,0,11.4980047726,6.0000000000,0.0098493798,5256.0000000000,0.0000000000,0.0022551001
digit_users,6,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9109697933,6,12,0,0,14.4788951631,5.9999999997,0.0124041113,324072.0000000000,0.9999998812,0.0002822999
digit_users,9,0,Paper-Hungarian,digit_accuracy,0.8982511924,9,12,0,0,20.1667009503,9.0000000000,0.0172715343,1080.0000000000,0.0000000000,0.0000360999
digit_users,9,0,Paper-OptUser-RandomRB,digit_accuracy,0.7837837838,9,12,0,0,325.5076134009,7.0000000000,0.0723276172,108.0000000000,0.0000000000,0.0000388001
digit_users,9,0,Paper-RandomUserRB,digit_accuracy,0.8521462639,9,12,0,0,261.3155847207,9.0000000000,0.2238201947,108.0000000000,0.0000000000,0.0000213999
digit_users,9,0,Paper-Wireless-PER,digit_accuracy,0.8982511924,9,12,0,0,20.1667009503,9.0000000000,0.0172715343,1080.0000000000,0.0000000000,0.0000124001
digit_users,9,0,LP-Relax+Projection,digit_accuracy,0.8982511924,9,12,0,0,20.1667009503,9.0000000000,0.0172715343,1080.0000000000,0.0000000000,0.0021602998
digit_users,9,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9014308426,9,12,0,0,36.1963423441,9.0000000000,0.0309719501,13797.5278502337,0.0000000000,0.0013828999
digit_users,9,0,Continuous-LP(HiGHS),digit_accuracy,0.8982511924,9,12,0,0,20.1667009503,9.0000000000,0.0172715343,11772.0000000000,0.0000000000,0.0019018000
digit_users,9,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8966613672,9,12,0,0,24.3130170439,9.0000000000,0.0208268739,441108.0000000000,0.9999998363,0.0005151001
digit_users,9,1,Paper-Hungarian,digit_accuracy,0.9062003180,9,12,0,0,8.0476764223,9.0000000000,0.0068972025,1080.0000000000,0.0000000000,0.0000339001
digit_users,9,1,Paper-OptUser-RandomRB,digit_accuracy,0.6995230525,9,12,0,0,549.2325783985,5.0000000000,0.0480501206,108.0000000000,0.0000000000,0.0000366999
digit_users,9,1,Paper-RandomUserRB,digit_accuracy,0.9014308426,9,12,0,0,42.4088375356,9.0000000000,0.0363534628,108.0000000000,0.0000000000,0.0000209999
digit_users,9,1,Paper-Wireless-PER,digit_accuracy,0.9062003180,9,12,0,0,8.0476764223,9.0000000000,0.0068972025,1080.0000000000,0.0000000000,0.0000125000
digit_users,9,1,LP-Relax+Projection,digit_accuracy,0.9062003180,9,12,0,0,8.0476764223,9.0000000000,0.0068972025,1080.0000000000,0.0000000000,0.0017488999
digit_users,9,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9062003180,9,12,0,0,8.0523598407,9.0000000000,0.0069012054,13797.5278502337,0.0000000000,0.0014434999
digit_users,9,1,Continuous-LP(HiGHS),digit_accuracy,0.9062003180,9,12,0,0,8.0476764223,9.0000000000,0.0068972025,11772.0000000000,0.0000000000,0.0025618998
digit_users,9,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9062003180,9,12,0,0,12.9455381100,9.0000000000,0.0110900531,441108.0000000000,0.9999998737,0.0004245001
digit_users,9,2,Paper-Hungarian,digit_accuracy,0.8982511924,9,12,0,0,16.1030249705,9.0000000000,0.0137801359,1080.0000000000,0.0000000000,0.0000393002
digit_users,9,2,Paper-OptUser-RandomRB,digit_accuracy,0.8823529412,9,12,0,0,364.6495782780,7.0000000000,0.1151512015,108.0000000000,0.0000000000,0.0000348000
digit_users,9,2,Paper-RandomUserRB,digit_accuracy,0.9062003180,9,12,0,0,92.9466980322,9.0000000000,0.0794757427,108.0000000000,0.0000000000,0.0000210002
digit_users,9,2,Paper-Wireless-PER,digit_accuracy,0.8982511924,9,12,0,0,16.1030249705,9.0000000000,0.0137801359,1080.0000000000,0.0000000000,0.0000105000
digit_users,9,2,LP-Relax+Projection,digit_accuracy,0.8982511924,9,12,0,0,16.1030249705,9.0000000000,0.0137801359,1080.0000000000,0.0000000000,0.0019190998
digit_users,9,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8950715421,9,12,0,0,17.3514503756,9.0000000000,0.0148471662,13797.5278502337,0.0000000000,0.0010752999
digit_users,9,2,Continuous-LP(HiGHS),digit_accuracy,0.8982511924,9,12,0,0,16.1030249705,9.0000000000,0.0137801359,11772.0000000000,0.0000000000,0.0016848000
digit_users,9,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8966613672,9,12,0,0,21.2503930966,9.0000000000,0.0181889747,441108.0000000000,0.9999997663,0.0005615000
digit_users,12,0,Paper-Hungarian,digit_accuracy,0.9046104928,12,12,0,0,25.7506035893,12.0000000000,0.0220313758,1872.0000000000,0.0000000000,0.0000441999
digit_users,12,0,Paper-OptUser-RandomRB,digit_accuracy,0.4658187599,12,12,0,0,740.4623365091,5.0000000000,0.1202293590,144.0000000000,0.0000000000,0.0000493000
digit_users,12,0,Paper-RandomUserRB,digit_accuracy,0.8807631161,12,12,0,0,204.9404521244,12.0000000000,0.1752067546,144.0000000000,0.0000000000,0.0000252000
digit_users,12,0,Paper-Wireless-PER,digit_accuracy,0.9046104928,12,12,0,0,25.7506035893,12.0000000000,0.0220313758,1872.0000000000,0.0000000000,0.0000172998
digit_users,12,0,LP-Relax+Projection,digit_accuracy,0.9046104928,12,12,0,0,25.7506035893,12.0000000000,0.0220313758,1872.0000000000,0.0000000000,0.0028741001
digit_users,12,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9062003180,12,12,0,0,26.4764234626,12.0000000000,0.0226590564,18456.4692002077,0.0000000000,0.0013108999
digit_users,12,0,Continuous-LP(HiGHS),digit_accuracy,0.9046104928,12,12,0,0,25.7506035893,12.0000000000,0.0220313758,20880.0000000000,0.0000000000,0.0019829001
digit_users,12,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9046104928,12,12,0,0,30.2750098165,11.9939485553,0.0253944523,576144.0000000000,0.9999998379,0.0046073999
digit_users,12,1,Paper-Hungarian,digit_accuracy,0.8950715421,12,12,0,0,30.7064665210,12.0000000000,0.0262335540,1872.0000000000,0.0000000000,0.0000590000
digit_users,12,1,Paper-OptUser-RandomRB,digit_accuracy,0.8108108108,12,12,0,0,334.6409190509,9.0000000000,0.0497731748,144.0000000000,0.0000000000,0.0000521000
digit_users,12,1,Paper-RandomUserRB,digit_accuracy,0.8839427663,12,12,0,0,138.1939707002,12.0000000000,0.1184354936,144.0000000000,0.0000000000,0.0000264002
digit_users,12,1,Paper-Wireless-PER,digit_accuracy,0.8950715421,12,12,0,0,30.7064665210,12.0000000000,0.0262335540,1872.0000000000,0.0000000000,0.0000192001
digit_users,12,1,LP-Relax+Projection,digit_accuracy,0.8950715421,12,12,0,0,30.7064665210,12.0000000000,0.0262335540,1872.0000000000,0.0000000000,0.0047893000
digit_users,12,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8966613672,12,12,0,0,34.8485183601,12.0000000000,0.0298295459,18456.4692002077,0.0000000000,0.0013166999
digit_users,12,1,Continuous-LP(HiGHS),digit_accuracy,0.8950715421,12,12,0,0,30.7064665210,12.0000000000,0.0262335540,20880.0000000000,0.0000000000,0.0018179000
digit_users,12,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8950715421,12,12,0,0,37.8368762526,11.9938285642,0.0318762855,576144.0000000000,0.9999999200,0.0057887000
digit_users,12,2,Paper-Hungarian,digit_accuracy,0.8998410175,12,12,0,0,29.4142313898,12.0000000000,0.0252130821,1872.0000000000,0.0000000000,0.0000452001
digit_users,12,2,Paper-OptUser-RandomRB,digit_accuracy,0.8251192369,12,12,0,0,514.7269249158,7.0000000000,0.0420458973,144.0000000000,0.0000000000,0.0000506002
digit_users,12,2,Paper-RandomUserRB,digit_accuracy,0.8759936407,12,12,0,0,144.6755263328,12.0000000000,0.1242417798,144.0000000000,0.0000000000,0.0000277001
digit_users,12,2,Paper-Wireless-PER,digit_accuracy,0.8998410175,12,12,0,0,29.4142313898,12.0000000000,0.0252130821,1872.0000000000,0.0000000000,0.0000175000
digit_users,12,2,LP-Relax+Projection,digit_accuracy,0.8998410175,12,12,0,0,29.4142313898,12.0000000000,0.0252130821,1872.0000000000,0.0000000000,0.0024506999
digit_users,12,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8887122417,12,12,0,0,41.7628337308,12.0000000000,0.0358147828,18456.4692002077,0.0000000000,0.0013987999
digit_users,12,2,Continuous-LP(HiGHS),digit_accuracy,0.8998410175,12,12,0,0,29.4142313898,12.0000000000,0.0252130821,20880.0000000000,0.0000000000,0.0028927000
digit_users,12,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9014308426,12,12,0,0,35.0377148890,11.9936706814,0.0295079791,576144.0000000000,0.9999997157,0.0046794000
digit_users,15,0,Paper-Hungarian,digit_accuracy,0.8426073132,15,12,0,0,243.7955294032,12.0000000000,0.0115362870,2340.0000000000,0.0000000000,0.0000384001
digit_users,15,0,Paper-OptUser-RandomRB,digit_accuracy,0.6915739269,15,12,0,0,506.5340919700,9.0000000000,0.0550299733,180.0000000000,0.0000000000,0.0000677998
digit_users,15,0,Paper-RandomUserRB,digit_accuracy,0.7853736089,15,12,0,0,464.7893751872,12.0000000000,0.2481497212,180.0000000000,0.0000000000,0.0000276999
digit_users,15,0,Paper-Wireless-PER,digit_accuracy,0.8680445151,15,12,0,0,243.7955294032,12.0000000000,0.0115362870,2340.0000000000,0.0000000000,0.0000189000
digit_users,15,0,LP-Relax+Projection,digit_accuracy,0.8426073132,15,12,0,0,243.7955294032,12.0000000000,0.0115362870,2340.0000000000,0.0000000000,0.0021486999
digit_users,15,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.7853736089,15,12,0,0,246.1311128086,12.0000000000,0.0150973427,23128.5335573393,0.0000000000,0.0011713000
digit_users,15,0,Continuous-LP(HiGHS),digit_accuracy,0.8426073132,15,12,0,0,243.7955294032,12.0000000000,0.0115362870,32580.0000000000,0.0000000000,0.0037551001
digit_users,15,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9125596184,15,12,0,0,253.0532475155,12.0000000000,0.0210470352,729180.0000000000,0.9999998844,0.0010342000
digit_users,15,1,Paper-Hungarian,digit_accuracy,0.8282988871,15,12,0,0,246.7954681605,12.0000000000,0.0147445905,2340.0000000000,0.0000000000,0.0000448001
digit_users,15,1,Paper-OptUser-RandomRB,digit_accuracy,0.7170111288,15,12,0,0,529.8519591884,10.0000000000,0.1818614861,180.0000000000,0.0000000000,0.0000541999
digit_users,15,1,Paper-RandomUserRB,digit_accuracy,0.8457869634,15,12,0,0,335.0802893123,12.0000000000,0.1080582259,180.0000000000,0.0000000000,0.0000274000
digit_users,15,1,Paper-Wireless-PER,digit_accuracy,0.8553259141,15,12,0,0,247.6195220642,12.0000000000,0.0145733296,2340.0000000000,0.0000000000,0.0000183999
digit_users,15,1,LP-Relax+Projection,digit_accuracy,0.8282988871,15,12,0,0,246.7954681605,12.0000000000,0.0147445905,2340.0000000000,0.0000000000,0.0026155000
digit_users,15,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8044515103,15,12,0,0,254.1598409958,12.0000000000,0.0216103491,23128.5335573393,0.0000000000,0.0010956998
digit_users,15,1,Continuous-LP(HiGHS),digit_accuracy,0.8282988871,15,12,0,0,246.7954681605,12.0000000000,0.0147445905,32580.0000000000,0.0000000000,0.0020682998
digit_users,15,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9046104928,15,12,0,0,254.7760262371,12.0000000000,0.0224934498,729180.0000000000,0.9999999910,0.0012600999
digit_users,15,2,Paper-Hungarian,digit_accuracy,0.8950715421,15,12,0,0,254.2515218539,12.0000000000,0.0217087555,2340.0000000000,0.0000000000,0.0000441000
digit_users,15,2,Paper-OptUser-RandomRB,digit_accuracy,0.8187599364,15,12,0,0,605.0923400382,8.0000000000,0.0963432454,180.0000000000,0.0000000000,0.0002985001
digit_users,15,2,Paper-RandomUserRB,digit_accuracy,0.8282988871,15,12,0,0,319.5878354794,12.0000000000,0.0915405958,180.0000000000,0.0000000000,0.0000283001
digit_users,15,2,Paper-Wireless-PER,digit_accuracy,0.9014308426,15,12,0,0,254.2616519069,12.0000000000,0.0216938299,2340.0000000000,0.0000000000,0.0000200002
digit_users,15,2,LP-Relax+Projection,digit_accuracy,0.8950715421,15,12,0,0,254.2515218539,12.0000000000,0.0217087555,2340.0000000000,0.0000000000,0.0025803000
digit_users,15,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8998410175,15,12,0,0,270.5540414520,12.0000000000,0.0393453851,23128.5335573393,0.0000000000,0.0011993998
digit_users,15,2,Continuous-LP(HiGHS),digit_accuracy,0.8950715421,15,12,0,0,254.2515218539,12.0000000000,0.0217087555,32580.0000000000,0.0000000000,0.0027553001
digit_users,15,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9109697933,15,12,0,0,260.0196193703,12.0000000000,0.0279958348,729180.0000000000,0.9999997590,0.0015993000
digit_users,18,0,Paper-Hungarian,digit_accuracy,0.8251192369,18,12,0,0,398.6960376158,12.0000000000,0.0137128687,2808.0000000000,0.0000000000,0.0000489000
digit_users,18,0,Paper-OptUser-RandomRB,digit_accuracy,0.7980922099,18,12,0,0,713.1230432706,8.0000000000,0.1252366217,216.0000000000,0.0000000000,0.0000609001
digit_users,18,0,Paper-RandomUserRB,digit_accuracy,0.7360890302,18,12,0,0,525.0399179089,11.0000000000,0.0996725069,216.0000000000,0.0000000000,0.0000220998
digit_users,18,0,Paper-Wireless-PER,digit_accuracy,0.8187599364,18,12,0,0,398.9764366418,12.0000000000,0.0128168777,2808.0000000000,0.0000000000,0.0000184001
digit_users,18,0,LP-Relax+Projection,digit_accuracy,0.8251192369,18,12,0,0,398.6960376158,12.0000000000,0.0137128687,2808.0000000000,0.0000000000,0.0036096999
digit_users,18,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8092209857,18,12,0,0,402.2592271749,12.0000000000,0.0182810605,27811.0557004673,0.0000000000,0.0016848999
digit_users,18,0,Continuous-LP(HiGHS),digit_accuracy,0.8251192369,18,12,0,0,398.6960376158,12.0000000000,0.0137128687,46872.0000000000,0.0000000000,0.0022099002
digit_users,18,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8314785374,18,12,0,0,406.4514062039,12.0000000000,0.0227902000,900216.0000000000,0.9999997746,0.0006238001
digit_users,18,1,Paper-Hungarian,digit_accuracy,0.8235294118,18,12,0,0,400.5843519783,12.0000000000,0.0161337846,2808.0000000000,0.0000000000,0.0000467999
digit_users,18,1,Paper-OptUser-RandomRB,digit_accuracy,0.7726550079,18,12,0,0,602.0629209599,9.0000000000,0.0325861897,216.0000000000,0.0000000000,0.0000457000
digit_users,18,1,Paper-RandomUserRB,digit_accuracy,0.8473767886,18,12,0,0,456.8842973350,12.0000000000,0.0871059572,216.0000000000,0.0000000000,0.0000230998
digit_users,18,1,Paper-Wireless-PER,digit_accuracy,0.8632750397,18,12,0,0,400.6211898364,12.0000000000,0.0149162059,2808.0000000000,0.0000000000,0.0000368000
digit_users,18,1,LP-Relax+Projection,digit_accuracy,0.8235294118,18,12,0,0,400.5843519783,12.0000000000,0.0161337846,2808.0000000000,0.0000000000,0.0020788000
digit_users,18,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.7710651828,18,12,0,0,407.1816210879,12.0000000000,0.0245918219,27811.0557004673,0.0000000000,0.0010987001
digit_users,18,1,Continuous-LP(HiGHS),digit_accuracy,0.8235294118,18,12,0,0,400.5843519783,12.0000000000,0.0161337846,46872.0000000000,0.0000000000,0.0019908000
digit_users,18,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9062003180,18,12,0,0,407.9075760591,12.0000000000,0.0242404311,900216.0000000000,0.9999997873,0.0006458999
digit_users,18,2,Paper-Hungarian,digit_accuracy,0.8108108108,18,12,0,0,392.9403494082,12.0000000000,0.0063337813,2808.0000000000,0.0000000000,0.0000386999
digit_users,18,2,Paper-OptUser-RandomRB,digit_accuracy,0.7662957075,18,12,0,0,587.7941903385,10.0000000000,0.1073756774,216.0000000000,0.0000000000,0.0000481000
digit_users,18,2,Paper-RandomUserRB,digit_accuracy,0.8155802862,18,12,0,0,501.4817732537,12.0000000000,0.1439157643,216.0000000000,0.0000000000,0.0000228998
digit_users,18,2,Paper-Wireless-PER,digit_accuracy,0.8267090620,18,12,0,0,392.9403494082,12.0000000000,0.0063337813,2808.0000000000,0.0000000000,0.0000161999
digit_users,18,2,LP-Relax+Projection,digit_accuracy,0.8108108108,18,12,0,0,392.9403494082,12.0000000000,0.0063337813,2808.0000000000,0.0000000000,0.0021308002
digit_users,18,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8378378378,18,12,0,0,403.5893724734,12.0000000000,0.0187580372,27811.0557004673,0.0000000000,0.0013062002
digit_users,18,2,Continuous-LP(HiGHS),digit_accuracy,0.8108108108,18,12,0,0,392.9403494082,12.0000000000,0.0063337813,46872.0000000000,0.0000000000,0.0021169998
digit_users,18,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8155802862,18,12,0,0,401.0705924559,12.0000000000,0.0163862554,900216.0000000000,0.9999998079,0.0007616000
digit_rbs,3,0,Paper-Hungarian,digit_accuracy,0.1112877583,15,3,0,0,935.5915983830,3.0000000000,0.0068017025,180.0000000000,0.0000000000,0.0000244000
digit_rbs,3,0,Paper-OptUser-RandomRB,digit_accuracy,0.1987281399,15,3,0,0,937.6951803474,3.0000000000,0.0072893176,45.0000000000,0.0000000000,0.0000324000
digit_rbs,3,0,Paper-RandomUserRB,digit_accuracy,0.4149443561,15,3,0,0,984.6157317930,3.0000000000,0.2163065461,45.0000000000,0.0000000000,0.0000197999
digit_rbs,3,0,Paper-Wireless-PER,digit_accuracy,0.3672496025,15,3,0,0,936.3550977015,3.0000000000,0.0058022570,180.0000000000,0.0000000000,0.0000095000
digit_rbs,3,0,LP-Relax+Projection,digit_accuracy,0.1112877583,15,3,0,0,935.5915983830,3.0000000000,0.0068017025,180.0000000000,0.0000000000,0.0016026001
digit_rbs,3,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.3767885533,15,3,0,0,946.6618365557,3.0000000000,0.0541104126,5692.1333893348,0.0000000000,0.0011310000
digit_rbs,3,0,Continuous-LP(HiGHS),digit_accuracy,0.1112877583,15,3,0,0,935.5915983830,3.0000000000,0.0068017025,2070.0000000000,0.0000000000,0.0015260002
digit_rbs,3,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.4737678855,15,3,0,0,937.6563342023,3.0000000000,0.0133820591,324045.0000000000,0.9999998371,0.0003487000
digit_rbs,3,1,Paper-Hungarian,digit_accuracy,0.4546899841,15,3,0,0,935.1358348482,3.0000000000,0.0048539951,180.0000000000,0.0000000000,0.0000370999
digit_rbs,3,1,Paper-OptUser-RandomRB,digit_accuracy,0.5453100159,15,3,0,0,936.3402947291,3.0000000000,0.0100012595,45.0000000000,0.0000000000,0.0000300000
digit_rbs,3,1,Paper-RandomUserRB,digit_accuracy,0.3418124006,15,3,0,0,940.4804366781,3.0000000000,0.0276941738,45.0000000000,0.0000000000,0.0000189000
digit_rbs,3,1,Paper-Wireless-PER,digit_accuracy,0.4356120827,15,3,0,0,935.1358348482,3.0000000000,0.0048539951,180.0000000000,0.0000000000,0.0000078001
digit_rbs,3,1,LP-Relax+Projection,digit_accuracy,0.4546899841,15,3,0,0,935.1358348482,3.0000000000,0.0048539951,180.0000000000,0.0000000000,0.0017551999
digit_rbs,3,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.4419713831,15,3,0,0,936.9190671527,3.0000000000,0.0124746460,5692.1333893348,0.0000000000,0.0010706999
digit_rbs,3,1,Continuous-LP(HiGHS),digit_accuracy,0.4546899841,15,3,0,0,935.1358348482,3.0000000000,0.0048539951,2070.0000000000,0.0000000000,0.0012435000
digit_rbs,3,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.6438791733,15,3,0,0,937.1115903579,3.0000000000,0.0124718683,324045.0000000000,0.9999998774,0.0003650000
digit_rbs,3,2,Paper-Hungarian,digit_accuracy,0.3529411765,15,3,0,0,934.3409410410,3.0000000000,0.0014570130,180.0000000000,0.0000000000,0.0000334000
digit_rbs,3,2,Paper-OptUser-RandomRB,digit_accuracy,0.4880763116,15,3,0,0,935.1921974008,3.0000000000,0.0050948607,45.0000000000,0.0000000000,0.0000325998
digit_rbs,3,2,Paper-RandomUserRB,digit_accuracy,0.3990461049,15,3,0,0,949.2618897774,3.0000000000,0.0652217512,45.0000000000,0.0000000000,0.0000203999
digit_rbs,3,2,Paper-Wireless-PER,digit_accuracy,0.3497615262,15,3,0,0,934.3409410410,3.0000000000,0.0014570130,180.0000000000,0.0000000000,0.0000084999
digit_rbs,3,2,LP-Relax+Projection,digit_accuracy,0.3529411765,15,3,0,0,934.3409410410,3.0000000000,0.0014570130,180.0000000000,0.0000000000,0.0024067000
digit_rbs,3,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.2400635930,15,3,0,0,936.9635618898,3.0000000000,0.0126647944,5692.1333893348,0.0000000000,0.0009736000
